Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3998000,57000,7,Chandigarh
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4413000,57000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3551000,80000,8,Chandigarh
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4379000,60000,6,Chandigarh
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3962000,69608,8,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3312000,56000,9,Chennai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4968000,34000,6,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4263000,89000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3866000,89000,7,Ghaziabad
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3978000,66000,8,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3978000,66000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4577000,110000,6,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4338000,73000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3624000,65000,9,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5510000,25000,5,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4282000,85000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4352000,70000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4324000,76000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4739000,78500,6,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3914000,81000,8,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4239000,90000,6,Ghaziabad
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3984000,61280,7,Hyderabad
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4066000,41000,7,Hyderabad
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4026000,51000,7,Kolkata
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5918000,47000,4,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3970000,67700,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3599000,67700,8,Navi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3600000,67700,8,Pune
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3948000,73000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3995000,62000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4287000,84000,7,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5912000,48000,4,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4493000,40000,7,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4346000,67000,6,Pune
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4874000,57000,7,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3857000,58000,8,Chandigarh
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3849000,80000,8,Chandigarh
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4225000,80000,7,Faridabad
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4439000,69608,8,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4047000,65000,9,Delhi
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4244000,51000,7,Kolkata
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5630000,33000,4,Kolkata
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5351000,85900,6,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,6483000,47000,4,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5351000,69000,6,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,6487000,44000,4,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4450000,34000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,5887000,68900,5,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4438000,66000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4859000,100000,7,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4868000,84000,7,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,6493000,28000,4,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4433000,62000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4440000,72000,8,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,6477000,48000,4,Mumbai
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4650000,67900,6,Pune
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3855000,70500,8,Pune
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4628000,109000,6,Pune
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,3859000,69000,8,Pune
Audi,Q7 [2010 - 2015],45 TDI Technology Pack,Automatic,Diesel,4243000,48000,7,Pune
Audi,Q5 [2013-2018],45 TDI Technology S Line,Automatic,Diesel,2350000,98000,9,Chandigarh
Audi,TT,45 TFSI,Automatic,Petrol,3534000,5700,8,Delhi
Audi,TT,45 TFSI,Automatic,Petrol,3859000,11900,7,Delhi
Audi,TT,45 TFSI,Automatic,Petrol,3150000,26000,9,Delhi
Audi,TT,45 TFSI,Automatic,Petrol,2811000,42000,9,Gurgaon
Audi,TT,45 TFSI,Automatic,Petrol,3098000,42000,9,Delhi
Audi,Q5 [2018-2020],45 TFSI Premium Plus,Automatic,Petrol,3226000,21715,6,Bangalore
Audi,Q5 [2018-2020],45 TFSI Premium Plus,Automatic,Petrol,3565000,16000,5,Mumbai
Audi,Q5 [2018-2020],45 TFSI Technology,Automatic,Petrol,3888000,41161,5,Bangalore
Audi,Q5 [2018-2020],45 TFSI Technology,Automatic,Petrol,3201000,42116,6,Chennai
Audi,Q5 [2018-2020],45 TFSI Technology,Automatic,Petrol,3335000,91373,6,Hyderabad
Audi,Q7 [2015-2020],45 TFSI Technology Pack,Automatic,Petrol,5836000,34000,4,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2397000,49582,3,Bangalore
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1785000,60000,5,Chandigarh
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1937000,72500,5,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1960000,61589,5,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2158000,60000,4,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2151000,63000,4,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1968000,58000,5,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2055000,16000,5,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2361000,60000,2,Lucknow
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1820000,38000,5,Faridabad
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1851000,114000,5,Delhi
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2166000,55000,3,Hyderabad
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1825000,38400,5,Kolkata
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1818000,40000,5,Kolkata
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2007000,39000,5,Mumbai
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1851000,113684,5,Mumbai
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2197000,40000,3,Chennai
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1624000,59860,6,Kolkata
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2037000,25000,5,Mumbai
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,2007000,39438,5,Mumbai
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1966000,55000,4,Pune
Mahindra,Alturas G4,4WD AT,Automatic (TC),Diesel,1936000,73000,5,Mumbai
Isuzu,MU-X [2017-2018],4x2,Automatic,Diesel,1185000,120000,6,Mohali
Isuzu,MU-X [2017-2018],4x2,Automatic,Diesel,1475000,92500,5,Delhi
Isuzu,MU-X [2017-2018],4x2,Automatic,Diesel,1382000,61333,5,Hyderabad
Isuzu,MU-X [2017-2018],4x2,Automatic,Diesel,1383000,61920,5,Hyderabad
Isuzu,MU-X [2017-2018],4x2,Automatic,Diesel,1261000,60000,6,Hyderabad
Isuzu,MU-X [2017-2018],4x2,Automatic,Diesel,1153000,60000,7,Hyderabad
Isuzu,MU-X,4x2,Automatic,Diesel,1346000,120000,6,Mohali
Isuzu,MU-X,4x2,Automatic,Diesel,1490000,61920,5,Hyderabad
Isuzu,MU-X,4x2,Automatic,Diesel,1703000,50000,5,Mumbai
Isuzu,MU-X,4x2,Automatic,Diesel,1695000,51000,5,Mumbai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,275000,45000,5,Ahmedabad
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,252000,33000,6,Ahmedabad
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,227000,27850,8,Bangalore
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,272000,34433,6,Bangalore
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,234000,6500,7,Mohali
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,212000,33000,8,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,309000,24000,4,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,211000,26000,8,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,267000,85000,5,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,217000,89222,7,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,283000,25000,5,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,281000,24000,5,Chennai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,224000,42000,8,Delhi
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,295000,52000,4,Hyderabad
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,313000,11000,4,Hyderabad
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,314000,3600,4,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,287000,4000,5,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,306000,20000,4,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,268000,57136,5,Kharagpur
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,181000,64285,10,Mumbai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,227000,45713,7,Thane
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,277000,47400,5,Thane
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,179000,72000,10,Mumbai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,296000,50500,4,Pune
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,443000,43731,5,Delhi
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,246000,6500,7,Mohali
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,246000,40000,7,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,296000,4000,5,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,292000,37000,5,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,434000,20000,4,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,298000,39000,5,Kolkata
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,432000,58000,4,Kharagpur
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,456000,66421,3,Mumbai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,430000,50500,4,Pune
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,267000,36000,6,Pune
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,428000,98206,4,Pune
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,462000,35000,3,Pune
Maruti Suzuki,Omni,5 STR BS-IV,Manual,Petrol,173000,50000,7,Bangalore
Maruti Suzuki,Omni,5 STR BS-IV,Manual,Petrol,196000,54000,5,Chennai
Maruti Suzuki,Omni,5 STR BS-IV,Manual,Petrol,161000,51000,7,Kolkata
Audi,R8,5.2 V10,Manual,Petrol,15902000,16000,8,Mumbai
Audi,R8,5.2 V10,Manual,Petrol,13076000,15000,8,Mumbai
Lexus,LX,500d,Automatic (TC),Diesel,34609000,10,1,Mumbai
Lexus,LX,500d,Automatic (TC),Diesel,34622000,10,1,Pune
Lexus,LX,500d,Automatic (TC),Diesel,28204000,9300,1,Delhi
Lexus,LS,500h Ultra Luxury,Automatic (e-CVT),Hybrid (Electric + Petrol),15825000,5000,5,Hyderabad
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,9629000,17000,3,Chennai
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,9556000,7371,2,Delhi
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,10823000,30381,2,Hyderabad
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,11425000,36000,4,Hyderabad
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,10902000,15000,3,Mumbai
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,11803000,13000,3,Mumbai
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,10926000,16000,3,Pune
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,10900000,16000,3,Mumbai
Audi,Q8,55 TFSI quattro,Automatic (TC),Petrol,11256000,30000,3,Faridabad
Jeep,Compass,5th Anniversary Edition 2.0 Diesel 4x4 AT [2022],Automatic (TC),Diesel,2223000,45000,2,Pune
Maruti Suzuki,Eeco [2010-2022],7 STR,Manual,Petrol,288000,132000,4,Kolkata
Maruti Suzuki,Eeco [2010-2022],7 STR,Manual,Petrol,184000,36548,10,Pune
Maruti Suzuki,Eeco [2010-2022],7 STR,Manual,Petrol,452000,39000,4,Kolkata
Maruti Suzuki,Eeco [2010-2022],7 STR,Manual,Petrol,486000,42000,3,Kharagpur
Maruti Suzuki,Eeco [2010-2022],7 STR,Manual,Petrol,269000,89241,8,Mumbai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,113000,65000,13,Delhi
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,133000,110000,12,Mumbai
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,173000,50000,11,Bangalore
Maruti Suzuki,Eeco [2010-2022],5 STR,Manual,Petrol,112000,85000,13,Chennai
Maruti Suzuki,Eeco [2010-2022],7 STR,Manual,Petrol,266000,39000,7,Pune
Renault,Lodgy,85 PS RXL [2015-2016],Manual,Diesel,388000,54000,9,Chennai
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,494000,89026,7,Bangalore
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,502000,75200,7,Bangalore
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,470000,52000,7,Chandigarh
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,516000,54000,6,Chennai
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,555000,71717,5,Coimbatore
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,556000,70000,5,Coimbatore
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,501000,83242,6,Chennai
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,505000,70000,7,Delhi
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,609000,71000,5,Delhi
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,529000,25940,6,Hyderabad
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,412000,91652,8,Hyderabad
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,472000,50000,7,Kolkata
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,417000,86000,8,Navi
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,445000,99000,7,Pune
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,688000,60851,5,Delhi
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,680000,39866,4,Kolkata
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,506000,50000,7,Kolkata
Renault,Duster [2016-2019],85 PS RXS 4X2 MT Diesel,Manual,Diesel,508000,99000,7,Pune
Renault,Duster [2019-2020],85 PS RXS MT Diesel,Manual,Diesel,575000,58000,5,Bangalore
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,580000,48352,7,Bangalore
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,507000,91000,7,Mohali
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,589000,120000,5,Chennai
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,522000,64045,7,Coimbatore
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,570000,66000,7,Delhi
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,485000,55000,8,Kolkata
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,562000,85000,6,Pune
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,517000,76000,8,Chandigarh
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,571000,92092,7,Mohali
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,521000,50000,8,Kolkata
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,522000,54000,8,Kolkata
Renault,Duster [2016-2019],85 PS RXZ 4X2 MT Diesel (Opt),Manual,Diesel,714000,23337,6,Mumbai
Renault,Lodgy,85 PS RXZ Stepway 8 STR,Manual,Diesel,474000,95000,8,Pune
Renault,Lodgy,85 PS RXZ [2015-2016],Manual,Diesel,432000,82405,9,Chennai
Renault,Lodgy,85 PS RXZ [2015-2016],Manual,Diesel,376000,189000,9,Hyderabad
Renault,Lodgy,85 PS RXZ [2015-2016],Manual,Diesel,430000,70000,9,Pune
Renault,Duster [2015-2016],85 PS RxE,Manual,Diesel,424000,65000,8,Delhi
Renault,Duster [2015-2016],85 PS RxE,Manual,Diesel,381000,93139,8,Pune
Renault,Duster,85 PS RxE,Manual,Diesel,494000,77800,9,Pune
Renault,Duster,85 PS RxE,Manual,Diesel,425000,93139,8,Pune
Renault,Lodgy,85 PS RxE 7 STR,Manual,Diesel,426000,58000,8,Pune
Renault,Lodgy,85 PS RxE 8 STR,Manual,Diesel,563000,44000,6,Mumbai
Renault,Lodgy,85 PS RxE 8 STR,Manual,Diesel,403000,93210,9,Mumbai
Renault,Duster [2012-2015],85 PS RxE Diesel,Manual,Diesel,283000,200000,10,Ahmedabad
Renault,Duster [2012-2015],85 PS RxE Diesel,Manual,Diesel,349000,73314,10,Bangalore
Renault,Duster [2012-2015],85 PS RxE Diesel,Manual,Diesel,356000,140000,9,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,393000,80000,9,Ahmedabad
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,438000,46119,9,Bangalore
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,424000,77000,9,Bangalore
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,417000,104129,8,Chennai
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,428000,69000,9,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,471000,67000,8,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,478000,53000,8,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,429000,67000,9,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,443000,50000,8,Gurgaon
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,476000,58000,8,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,476000,58000,8,Mumbai
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,428000,68000,9,Delhi
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,446000,40000,8,Kolkata
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,390000,79510,9,Kolkata
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,463000,84131,8,Mumbai
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,418000,90000,9,Mumbai
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,416000,96000,9,Mumbai
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,429000,66000,9,Mumbai
Renault,Duster [2015-2016],85 PS RxL,Manual,Diesel,555000,88921,5,Pune
Renault,Duster,85 PS RxL,Manual,Diesel,438000,79510,9,Kolkata
Renault,Duster,85 PS RxL,Manual,Diesel,525000,84131,8,Mumbai
Renault,Duster,85 PS RxL,Manual,Diesel,437000,81743,9,Pune
Renault,Duster,85 PS RxL,Manual,Diesel,477000,80000,8,Pune
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,347000,106009,10,Ahmedabad
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,338000,125000,10,Ahmedabad
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,397000,53000,10,Bangalore
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,355000,75000,10,Chandigarh
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,359000,80000,10,Chandigarh
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,352000,168000,9,Chennai
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,398000,51000,10,Delhi
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,403000,38154,10,Mumbai
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,385000,81528,10,Mumbai
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,396000,56000,10,Mumbai
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,358000,72123,10,Thane
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,350000,100000,10,Pune
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,505000,75000,10,Chandigarh
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,452000,56000,10,Mumbai
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,448000,135774,10,Mumbai
Renault,Duster [2012-2015],85 PS RxL Diesel,Manual,Diesel,503000,115000,10,Pune
Renault,Duster [2016-2019],85 PS Sandstorm Edition Diesel,Manual,Diesel,479000,141000,7,Bangalore
Datsun,GO,A,Manual,Petrol,314000,44308,5,Ahmedabad
Datsun,GO,A,Manual,Petrol,270000,25744,7,Ahmedabad
Datsun,GO,A,Manual,Petrol,210000,64074,10,Bangalore
Datsun,GO,A,Manual,Petrol,237000,38990,9,Bangalore
Datsun,GO,A,Manual,Petrol,307000,85976,5,Chennai
Datsun,GO,A,Manual,Petrol,249000,26000,8,Chennai
Datsun,GO,A,Manual,Petrol,320000,35000,5,Ghaziabad
Datsun,GO,A,Manual,Petrol,281000,59262,7,Delhi
Datsun,GO,A,Manual,Petrol,236000,46000,9,Mumbai
Datsun,GO,A,Manual,Petrol,211000,62400,10,Mumbai
Datsun,GO,A,Manual,Petrol,257000,70000,7,Pune
Datsun,GO,A,Manual,Petrol,286000,47866,6,Ahmedabad
Datsun,GO,A,Manual,Petrol,251000,78000,7,Kharar
Datsun,GO,A,Manual,Petrol,242000,50000,8,Kolkata
Datsun,GO,A,Manual,Petrol,205000,18000,10,Pune
Datsun,GO,A,Manual,Petrol,223000,18000,9,Pune
Tata,Punch,Accomplished AMT,Automatic (AMT),Petrol,729000,8671,2,Ahmedabad
Tata,Punch,Accomplished AMT,Automatic (AMT),Petrol,728000,10000,3,Mumbai
Tata,Punch,Accomplished AMT,Automatic (AMT),Petrol,804000,10738,1,Pune
Tata,Punch,Accomplished Dazzle Pack AMT,Automatic (AMT),Petrol,744000,33225,2,Pune
Tata,Punch,Accomplished Dazzle Pack AMT,Automatic (AMT),Petrol,850000,1799,1,Hyderabad
Tata,Punch,Accomplished Dazzle Pack MT,Manual,Petrol,697000,30000,3,Mumbai
Tata,Punch,Accomplished Dazzle Pack MT,Manual,Petrol,699000,25217,2,Kolkata
Tata,Punch,Accomplished Dazzle Pack MT,Manual,Petrol,704000,24077,2,Pune
Tata,Punch,Accomplished MT,Manual,Petrol,658000,43000,2,Ahmedabad
Tata,Punch,Accomplished MT,Manual,Petrol,732000,23535,1,Ahmedabad
Tata,Punch,Accomplished MT,Manual,Petrol,662000,38244,2,Ahmedabad
Tata,Punch,Accomplished MT,Manual,Petrol,680000,10573,2,Chandigarh
Honda,Amaze [2018-2021],Ace Edition Petrol,Manual,Petrol,511000,24500,5,Ahmedabad
Skoda,Kushaq [2021-2023],Active 1.0 TSI MT,Manual,Petrol,1003000,42000,2,Noida
Skoda,Kushaq [2021-2023],Active 1.0 TSI MT,Manual,Petrol,1015000,26062,2,Hyderabad
